PROPERTYID,PRICE,AREA,ROOMNUMBER,BATHNUMBER,STATUS,STUDIO,PENTHOUSE,DUPLEX,SWIMMINGPOOL,ELEVATOR,DISTRICTNAME
15701,218486,56,2,1,Second hand / Good state,0,0,0,0,0,Arganzuela
15702,295267,89,3,1,Second hand / Good state,0,0,0,0,0,Tetuán
15703,95525,69,3,1,Second hand / Unknown,0,0,0,0,0,Puente de Vallecas
15704,228332,64,2,1,Second hand / Good state,0,0,0,0,1,Fuencarral
15705,744266,149,3,2,Second hand / Good state,0,0,0,0,1,Chamberí
15706,252883,55,1,1,Second hand / Good state,0,0,0,0,0,Centro
15707,109649,57,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
15708,1809740,159,3,2,Second hand / Needs reform,0,0,0,0,1,Salamanca
15709,144732,55,3,1,Second hand / Unknown,0,0,0,0,1,Carabanchel
15710,143387,61,2,1,Second hand / Good state,0,0,0,0,0,Villaverde
15711,364742,182,3,3,Second hand / Good state,0,0,0,0,1,Fuencarral
15712,501542,102,2,2,Second hand / Good state,0,0,0,0,0,Centro
15713,118205,75,3,1,Second hand / Unknown,0,0,0,0,1,Usera
15714,1411541,215,5,4,Second hand / Needs reform,0,0,0,0,1,Chamberí
15715,353001,73,2,3,Second hand / Needs reform,0,0,0,0,1,Carabanchel
15716,133092,55,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15717,254644,63,1,1,Second hand / Good state,0,0,0,0,1,Fuencarral
15718,338105,109,3,2,Second hand / Good state,0,0,0,0,1,Latina
15719,254965,57,1,1,Second hand / Needs reform,0,0,0,0,1,Arganzuela
15720,146164,77,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
15721,183840,84,3,1,Second hand / Good state,0,0,0,0,1,Latina
15722,281919,109,4,2,Second hand / Good state,0,0,0,0,0,San Blas
15723,114902,91,3,1,Second hand / Needs reform,0,0,0,0,1,Usera
15724,129770,52,3,1,Second hand / Needs reform,0,0,0,0,0,Tetuán
15725,399886,122,3,2,Second hand / Good state,0,0,0,0,1,Fuencarral
15726,491611,82,1,1,Second hand / Good state,0,0,0,0,0,Centro
15727,144680,56,3,1,Second hand / Needs reform,0,0,0,0,0,Carabanchel
15728,269660,54,2,1,Second hand / Good state,0,0,0,0,0,Centro
15729,270163,60,2,1,Second hand / Unknown,0,0,0,0,1,Salamanca
15730,2618611,419,4,3,Second hand / Needs reform,0,0,0,0,1,Salamanca
15731,284403,85,2,1,Second hand / Good state,0,0,0,0,1,Usera
15732,64727,56,3,1,Second hand / Needs reform,0,0,0,0,0,Villaverde
15733,399847,93,2,1,Second hand / Needs reform,0,0,0,0,1,Salamanca
15734,391852,106,4,1,Second hand / Good state,0,0,0,0,1,Salamanca
15735,767988,212,3,3,Second hand / Good state,0,1,1,1,1,San Blas
15736,186731,90,3,1,Second hand / Good state,0,0,0,0,0,San Blas
15737,1256496,195,4,3,Second hand / Good state,0,0,0,0,1,Chamberí
15738,335,89,2,1,Second hand / Needs reform,0,0,0,0,1,Retiro
15739,373976,90,2,1,Second hand / Good state,0,0,0,0,1,Arganzuela
15740,72841,58,2,1,Second hand / Good state,0,0,0,0,0,Villaverde
15741,142187,46,0,1,Second hand / Good state,1,0,0,0,1,Usera
15742,375986,73,2,2,Second hand / Good state,0,0,0,0,1,Chamberí
15743,245947,117,3,1,Second hand / Needs reform,0,0,0,0,1,Ciudad Lineal
15744,518690,145,3,1,Second hand / Good state,0,0,0,0,0,Centro
15745,980889,262,5,5,Second hand / Good state,0,0,0,0,1,Moncloa
15746,338860,123,2,2,Second hand / Good state,0,1,0,1,1,San Blas
15747,271557,124,1,1,Second hand / Good state,0,0,0,0,1,Centro
15748,559983,136,5,2,Second hand / Good state,0,0,0,0,1,Retiro
15749,864250,231,3,2,Second hand / Good state,0,1,0,1,1,Fuencarral
15750,132696,28,1,1,Second hand / Needs reform,0,0,0,0,1,Tetuán
15751,158040,92,3,1,Second hand / Good state,0,0,1,0,0,Latina
15752,117672,54,2,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
15753,903207,190,7,2,Second hand / Good state,0,0,0,0,0,Centro
15754,124406,65,2,1,Second hand / Good state,0,0,1,0,0,Tetuán
15755,181133,95,3,2,Second hand / Needs reform,0,0,0,0,1,Villa de Vallecas
15756,240764,91,0,2,Second hand / Good state,1,0,0,0,1,San Blas
15757,157076,62,1,1,Second hand / Good state,0,0,0,0,0,San Blas
15758,529018,128,4,2,Second hand / Good state,0,0,0,0,1,Chamartín
15759,238800,67,2,1,Second hand / Good state,0,0,0,0,0,Salamanca
15760,385417,85,2,2,Second hand / Good state,0,0,0,1,1,Hortaleza
15761,952888,297,3,3,Second hand / Good state,0,0,0,0,1,Centro
15762,368588,111,3,2,Second hand / Good state,0,0,0,0,1,Fuencarral
15763,342447,124,3,2,Second hand / Good state,0,0,0,0,1,Latina
15764,379771,108,3,2,Second hand / Good state,0,1,0,1,1,Villaverde
15765,526523,123,3,2,Second hand / Good state,0,0,0,0,1,Tetuán
15766,165785,95,3,1,Second hand / Needs reform,0,0,0,0,0,Ciudad Lineal
15767,701094,157,4,2,Second hand / Needs reform,0,0,0,0,1,Chamberí
15768,501577,78,2,2,Second hand / Good state,0,0,0,0,1,Moncloa
15769,305482,98,3,2,Second hand / Good state,0,0,0,0,1,Barajas
15770,464279,90,3,4,Second hand / Good state,0,0,1,1,1,Arganzuela
15771,192661,80,3,1,Second hand / Good state,0,0,0,0,1,Carabanchel
15772,1885806,406,4,5,Second hand / Good state,0,0,0,0,1,Salamanca
15773,148735,41,2,1,Second hand / Needs reform,0,0,0,0,0,Arganzuela
15774,365178,105,3,2,Second hand / Good state,0,0,0,0,1,Tetuán
15775,442521,75,2,2,Second hand / Good state,0,0,0,0,1,Arganzuela
15776,259354,57,2,1,Second hand / Good state,0,1,0,0,0,Arganzuela
15777,277777,59,1,1,Second hand / Good state,0,0,0,0,1,Salamanca
15778,210131,69,2,1,Second hand / Good state,0,0,0,0,1,Latina
15779,1169487,334,5,5,Second hand / Good state,0,0,0,1,1,Moncloa
15780,473623,68,1,1,Second hand / Good state,0,0,0,0,1,Centro
15781,63377,50,2,1,Second hand / Needs reform,0,0,0,0,0,Villaverde
15782,443577,128,4,2,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
15783,314302,79,2,1,Second hand / Good state,0,0,0,1,1,Tetuán
15784,161379,55,3,1,Second hand / Needs reform,0,0,0,0,1,Hortaleza
15785,410202,68,2,1,Second hand / Good state,0,1,0,0,1,Tetuán
15786,233697,67,2,1,Second hand / Good state,0,0,0,0,1,San Blas
15787,87133,54,2,1,Second hand / Unknown,0,0,0,0,1,Vicálvaro
15788,203592,41,1,1,Second hand / Good state,0,0,0,0,0,Centro
15789,142266,77,3,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15790,171003,114,4,2,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
15791,509139,159,2,2,Second hand / Good state,0,0,1,0,0,Centro
15792,317613,60,3,1,Second hand / Good state,0,0,0,0,1,Chamberí
15793,149190,96,3,2,Second hand / Unknown,0,0,0,0,1,Puente de Vallecas
15794,124163,89,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
15795,331871,62,2,1,Second hand / Good state,0,1,0,0,1,Moncloa
15796,463842,91,4,2,Second hand / Needs reform,0,0,0,0,1,Salamanca
15797,150828,40,1,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
15798,169617,70,2,1,Second hand / Good state,0,0,0,0,0,Hortaleza
15799,292056,46,1,1,Second hand / Good state,0,0,0,0,1,Chamberí
15800,173794,71,3,2,Second hand / Good state,0,0,0,0,0,Carabanchel
15801,2968662,502,5,4,Second hand / Needs reform,0,1,0,0,1,Chamartín
15802,570662,156,4,2,Second hand / Good state,0,0,0,1,1,Fuencarral
15803,540796,132,4,2,Second hand / Good state,0,0,0,0,1,Centro
15804,577541,116,3,2,Second hand / Good state,0,0,0,1,1,Moncloa
15805,271113,47,2,1,Second hand / Good state,0,0,0,0,0,Salamanca
15806,1736867,374,4,5,Second hand / Good state,0,1,0,0,1,Chamberí
15807,634149,108,6,2,Second hand / Good state,0,0,0,0,1,Arganzuela
15808,143288,75,2,1,Second hand / Good state,0,0,0,0,1,Vicálvaro
15809,181559,74,2,1,Second hand / Good state,0,0,0,0,0,Hortaleza
15810,187623,69,3,1,Second hand / Good state,0,0,0,0,1,Hortaleza
15811,140755,94,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
15812,120881,58,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
15813,201604,63,3,1,Second hand / Needs reform,0,0,0,0,1,Hortaleza
15814,189886,62,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15815,1258382,245,4,3,Second hand / Needs reform,0,0,0,0,1,Chamberí
15816,460108,150,4,2,Second hand / Needs reform,0,0,1,0,1,Moncloa
15817,199129,77,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15818,205369,78,3,1,Second hand / Good state,0,0,0,0,0,Tetuán
15819,155569,65,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
15820,297298,50,2,1,Second hand / Good state,0,0,0,0,0,Tetuán
15821,324093,41,1,1,Second hand / Good state,0,0,0,0,1,Chamberí
15822,228358,85,3,2,Second hand / Good state,0,0,0,0,1,San Blas
15823,96837,72,3,1,Second hand / Needs reform,0,0,0,0,0,Villaverde
15824,287514,73,2,2,Second hand / Good state,0,0,0,0,1,Tetuán
15825,120532,65,3,1,Second hand / Needs reform,0,0,0,0,1,Puente de Vallecas
15826,989182,273,5,4,Second hand / Unknown,0,0,0,1,1,Fuencarral
15827,295956,87,3,2,Second hand / Unknown,0,0,0,0,1,Hortaleza
15828,243542,44,1,1,Second hand / Good state,0,0,0,0,1,Salamanca
15829,293640,72,2,1,Second hand / Good state,0,0,0,0,1,Arganzuela
15830,600201,267,3,2,Second hand / Good state,0,0,0,1,1,San Blas
15831,490534,79,2,2,Second hand / Good state,0,1,0,1,1,Fuencarral
15832,232898,99,3,2,Second hand / Good state,0,1,0,0,1,Usera
15833,3389662,412,5,5,Second hand / Good state,0,0,0,0,1,Salamanca
15834,154971,59,2,1,Second hand / Good state,0,0,0,0,0,Usera
15835,124302,74,3,1,Second hand / Good state,0,0,0,0,0,Latina
15836,188523,79,3,1,Second hand / Good state,0,0,0,0,1,Latina
15837,877544,234,5,4,Second hand / Needs reform,0,0,0,0,1,Tetuán
15838,113747,74,2,1,Second hand / Good state,0,0,0,0,1,Usera
15839,407801,75,2,1,Second hand / Good state,0,0,0,0,1,Retiro
15840,745860,111,2,3,Second hand / Good state,0,0,0,0,1,Retiro
15841,142203,139,4,3,Second hand / Good state,0,0,0,0,1,Latina
15842,111406,60,2,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
15843,57509,60,1,1,Second hand / Needs reform,0,0,0,0,0,Villa de Vallecas
15844,94009,68,3,1,Second hand / Needs reform,0,0,0,0,0,Usera
15845,158965,98,4,2,Second hand / Needs reform,0,0,0,0,1,Moratalaz
15846,282009,92,3,2,Second hand / Good state,0,0,0,1,1,Latina
15847,58075,56,3,1,Second hand / Needs reform,0,0,0,0,0,Puente de Vallecas
15848,110086,64,2,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
15849,230083,60,1,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
15850,29190,75,3,1,Second hand / Unknown,0,0,0,0,0,Puente de Vallecas
15851,262744,93,3,2,Second hand / Good state,0,0,0,0,1,Carabanchel
15852,131380,66,2,1,Second hand / Good state,0,0,0,0,0,Latina
15853,442910,103,5,3,Second hand / Good state,0,0,0,0,1,Retiro
15854,141958,79,3,1,Second hand / Needs reform,0,0,0,0,0,Carabanchel
15855,126891,101,4,2,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
15856,126790,59,2,1,Second hand / Good state,0,0,0,0,0,Usera
15857,134817,59,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
15858,216579,56,1,1,Second hand / Good state,0,0,0,0,0,Arganzuela
15859,2116698,319,5,4,Second hand / Good state,0,0,0,0,1,Salamanca
15860,131861,78,3,1,Second hand / Needs reform,0,0,0,0,1,Latina
15861,221483,75,2,1,Second hand / Good state,0,0,0,1,1,Carabanchel
15862,757377,234,5,1,Second hand / Needs reform,0,0,0,0,1,Centro
15863,118629,57,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
15864,570972,132,3,2,Second hand / Good state,0,0,0,1,1,Hortaleza
15865,1999530,165,4,3,Second hand / Good state,0,0,0,0,1,Salamanca
15866,935033,201,4,2,Second hand / Good state,0,0,0,1,1,Ciudad Lineal
15867,916334,210,4,3,Second hand / Good state,0,0,0,1,1,Fuencarral
15868,196801,94,3,2,Second hand / Good state,0,0,0,1,1,Carabanchel
15869,128966,54,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
15870,620309,135,3,3,Second hand / Good state,0,0,0,0,1,Retiro
15871,427022,123,3,2,Second hand / Needs reform,0,0,0,1,1,Ciudad Lineal
15872,280662,100,3,2,Second hand / Good state,0,0,0,0,1,Hortaleza
15873,170452,36,1,1,Second hand / Good state,0,0,0,0,0,Centro
15874,845131,216,3,3,Second hand / Good state,0,0,0,1,1,Fuencarral
15875,299029,98,2,2,Second hand / Good state,0,0,0,1,1,San Blas
15876,138969,119,4,2,Second hand / Good state,0,0,0,0,1,Villaverde
15877,65002,59,4,1,Second hand / Needs reform,0,0,0,0,0,Villaverde
15878,238145,79,2,1,Second hand / Good state,0,0,0,1,1,Carabanchel
15879,717813,153,4,2,Second hand / Good state,0,0,0,0,1,Chamartín
15880,532937,102,4,2,Second hand / Needs reform,0,0,0,0,1,Salamanca
15881,332775,94,3,2,Second hand / Good state,0,1,0,0,1,Latina
15882,712449,193,3,2,Second hand / Good state,0,0,0,0,1,Centro
15883,141045,69,3,1,Second hand / Good state,0,0,0,0,0,Moratalaz
15884,114002,78,1,1,Second hand / Needs reform,0,0,0,0,1,Carabanchel
15885,123450,55,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15886,630829,112,2,2,Second hand / Good state,0,0,0,0,1,Chamberí
15887,535701,161,2,1,Second hand / Good state,0,1,0,0,1,Arganzuela
15888,409977,73,3,1,Second hand / Good state,0,0,0,0,0,Hortaleza
15889,126303,35,1,1,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
15890,94155,53,2,1,Second hand / Needs reform,0,0,0,0,0,Carabanchel
15891,461895,78,2,1,Second hand / Good state,0,0,0,0,1,Centro
15892,571210,86,2,2,Second hand / Good state,0,0,0,0,0,Centro
15893,287827,71,2,1,Second hand / Needs reform,0,0,0,0,1,Centro
15894,193769,113,3,2,Second hand / Good state,0,0,0,0,1,Villaverde
15895,200693,61,2,1,Second hand / Needs reform,0,0,0,0,1,Fuencarral
15896,496912,124,3,2,Second hand / Good state,0,0,0,0,1,Arganzuela
15897,170684,63,3,2,Second hand / Good state,0,0,0,0,0,Moratalaz
15898,184276,122,3,2,Second hand / Good state,0,0,0,0,1,San Blas
15899,98513,55,3,1,Second hand / Needs reform,0,0,0,0,1,Puente de Vallecas
15900,625370,205,7,3,Second hand / Needs reform,0,0,0,1,1,Fuencarral
15901,256078,96,3,2,Second hand / Good state,0,0,0,0,1,Carabanchel
15902,381008,107,4,2,Second hand / Good state,0,0,0,0,1,Arganzuela
15903,349241,77,2,1,Second hand / Good state,0,0,0,1,1,Ciudad Lineal
15904,381736,138,4,2,Second hand / Good state,0,0,0,0,1,Moratalaz
15905,202186,48,0,1,Second hand / Good state,1,0,0,0,1,Centro
15906,143911,80,2,1,Second hand / Good state,0,0,0,0,0,Latina
15907,180094,56,1,1,Second hand / Good state,0,0,0,1,1,Villa de Vallecas
15908,91820,61,2,1,Second hand / Unknown,0,0,0,0,0,Villaverde
15909,136554,71,2,1,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
15910,1149863,157,2,2,Second hand / Good state,0,0,0,0,1,Chamberí
15911,143533,76,3,1,Second hand / Good state,0,0,0,0,0,Latina
15912,93270,88,3,2,Second hand / Good state,0,0,0,0,1,Villaverde
15913,166557,55,2,1,Second hand / Good state,0,0,0,0,0,Barajas
15914,236030,63,1,1,Second hand / Good state,0,0,0,0,1,Arganzuela
15915,3695686,327,3,4,Second hand / Good state,0,0,0,0,1,Salamanca
15916,197170,66,3,1,Second hand / Good state,0,0,0,0,0,Tetuán
15917,1200569,157,4,3,Second hand / Good state,0,0,0,0,1,Salamanca
15918,84060,81,3,1,Second hand / Needs reform,0,0,0,0,0,Villaverde
15919,114378,29,3,1,Second hand / Unknown,0,1,0,0,0,Puente de Vallecas
15920,552141,115,2,2,Second hand / Unknown,0,0,0,0,1,Centro
15921,135369,75,3,1,Second hand / Needs reform,0,0,0,0,1,Carabanchel
15922,399620,88,3,2,Second hand / Good state,0,0,0,1,1,Fuencarral
15923,639965,143,3,2,Second hand / Good state,0,0,0,0,1,Chamberí
15924,98758,49,2,1,Second hand / Needs reform,0,0,0,0,0,San Blas
15925,95686,62,3,1,Second hand / Needs reform,0,0,0,0,0,Carabanchel
15926,278897,139,5,2,Second hand / Needs reform,0,0,0,0,1,Chamberí
15927,315839,60,2,1,Second hand / Good state,0,0,0,0,1,Arganzuela
15928,172786,79,3,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15929,344722,102,3,2,Second hand / Good state,0,1,0,0,1,Tetuán
15930,594499,96,3,2,Second hand / Needs reform,0,0,0,0,1,Salamanca
15931,133710,22,1,1,Second hand / Good state,0,0,0,0,0,Centro
15932,147705,62,3,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15933,519603,123,2,2,Second hand / Needs reform,0,0,0,0,1,Tetuán
15934,232556,81,3,1,Second hand / Good state,0,0,0,0,0,Tetuán
15935,117236,80,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
15936,95364,71,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
15937,45406,54,2,1,Second hand / Unknown,0,0,0,0,0,Villaverde
15938,355826,113,3,2,Second hand / Good state,0,0,1,0,0,Hortaleza
15939,377866,57,2,1,Second hand / Good state,0,0,0,0,1,Salamanca
15940,171185,65,1,1,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
15941,272738,62,2,1,Second hand / Good state,0,0,0,0,1,Arganzuela
15942,62324,65,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
15943,358035,60,0,1,Second hand / Good state,1,0,0,0,1,Chamberí
15944,574503,120,5,2,Second hand / Good state,0,0,0,0,1,Chamartín
15945,260221,65,2,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
15946,105611,58,3,1,Second hand / Needs reform,0,0,0,0,1,Ciudad Lineal
15947,116469,64,3,1,Second hand / Good state,0,0,0,0,0,Moratalaz
15948,183320,99,4,2,Second hand / Good state,0,0,0,0,0,Latina
15949,149174,71,3,1,Second hand / Needs reform,0,0,0,0,0,Ciudad Lineal
15950,193786,42,1,1,Second hand / Good state,0,0,0,0,0,Centro
15951,239501,147,3,2,Second hand / Unknown,0,0,0,0,1,Carabanchel
15952,2362986,354,4,3,Second hand / Good state,0,0,1,0,1,Chamartín
15953,591645,197,4,3,Second hand / Good state,0,0,0,1,1,Fuencarral
15954,260383,57,2,1,Second hand / Good state,0,0,0,0,0,Arganzuela
15955,59035,59,2,1,Second hand / Needs reform,0,0,0,0,0,San Blas
15956,285558,72,3,1,Second hand / Good state,0,0,0,0,1,Arganzuela
15957,134975,75,3,1,Second hand / Needs reform,0,0,0,0,1,Carabanchel
15958,1060032,146,3,3,Second hand / Needs reform,0,0,0,0,1,Chamberí
15959,681747,167,3,2,Second hand / Good state,0,0,0,0,1,Centro
15960,299005,60,3,1,Second hand / Unknown,0,0,0,0,0,Tetuán
15961,147442,59,2,1,Second hand / Good state,0,0,0,0,0,Tetuán
15962,161861,59,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
15963,235445,136,3,1,Second hand / Good state,0,0,0,0,1,Usera
15964,241917,121,2,1,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
15965,245489,54,2,1,Second hand / Needs reform,0,0,0,0,1,Arganzuela
15966,417858,115,3,2,Second hand / Good state,0,0,0,1,1,Hortaleza
15967,138234,64,3,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15968,189131,77,3,1,Second hand / Needs reform,0,0,0,0,1,Carabanchel
15969,88877,74,3,1,Second hand / Good state,0,0,0,0,0,Latina
15970,441092,105,3,2,Second hand / Good state,0,0,0,0,1,Chamartín
15971,160789,61,2,1,Second hand / Good state,0,0,0,0,1,Latina
15972,377967,115,3,2,Second hand / Good state,0,0,0,0,1,Hortaleza
15973,125201,40,0,1,Second hand / Needs reform,0,0,0,0,1,Tetuán
15974,1023189,232,2,2,Second hand / Good state,0,0,0,0,1,Retiro
15975,383263,88,3,1,Second hand / Good state,0,0,0,0,0,Centro
15976,233172,66,2,1,Second hand / Good state,0,0,0,0,1,Centro
15977,85781,63,3,1,Second hand / Good state,0,0,0,0,0,Vicálvaro
15978,130770,45,1,1,Second hand / Good state,0,0,0,0,1,Fuencarral
15979,359312,101,3,2,Second hand / Good state,0,0,0,0,1,Arganzuela
15980,197385,80,3,2,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
15981,668605,171,4,3,Second hand / Good state,0,0,0,0,1,Salamanca
15982,152713,77,3,1,Second hand / Good state,0,0,0,0,1,Latina
15983,81834,47,2,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
15984,770973,142,3,2,Second hand / Good state,0,0,0,0,1,Retiro
15985,141795,39,1,1,Second hand / Needs reform,0,0,0,0,0,Centro
15986,395089,68,1,1,Second hand / Good state,0,0,0,0,1,Centro
15987,646483,131,4,3,Second hand / Good state,0,0,0,0,1,Salamanca
15988,1350049,246,4,1,Second hand / Good state,0,0,0,0,1,Salamanca
15989,469245,73,2,1,Second hand / Good state,0,0,0,0,1,Salamanca
15990,649610,120,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
15991,811235,109,2,2,Second hand / Good state,0,0,0,0,1,Salamanca
15992,799401,144,2,2,Second hand / Good state,0,0,0,0,1,Salamanca
15993,470467,89,3,1,Second hand / Good state,0,1,0,0,1,Salamanca
15994,750756,203,3,2,Second hand / Needs reform,0,0,0,0,1,Salamanca
15995,592560,84,1,1,Second hand / Good state,0,0,0,1,1,Chamartín
15996,154734,111,4,2,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
15997,194824,89,3,1,Second hand / Good state,0,0,0,0,0,San Blas
15998,170575,61,2,1,Second hand / Good state,0,0,0,0,0,Latina
15999,175958,90,2,1,Second hand / Good state,0,1,1,0,0,Usera
16000,626066,195,4,3,Second hand / Needs reform,0,0,0,0,1,Chamartín
16001,110531,45,0,1,Second hand / Good state,1,0,0,0,0,Puente de Vallecas
16002,183250,98,2,1,Second hand / Good state,0,1,0,0,0,Puente de Vallecas
16003,332686,92,2,2,Second hand / Good state,0,0,0,1,1,Arganzuela
16004,97633,66,3,1,Second hand / Good state,0,0,0,0,0,Moratalaz
16005,94282,40,1,1,Second hand / Unknown,0,0,0,0,1,Arganzuela
16006,100482,46,1,1,Second hand / Unknown,0,0,0,0,0,Chamartín
16007,75871,34,1,1,Second hand / Unknown,0,0,0,0,0,Tetuán
16008,166170,84,3,1,Second hand / Unknown,0,0,0,0,1,Retiro
16009,568336,114,3,2,Second hand / Good state,0,0,0,0,1,Centro
16010,753702,142,4,3,Second hand / Good state,0,0,0,0,1,Chamartín
16011,155394,61,1,1,Second hand / Unknown,0,0,0,0,1,Villa de Vallecas
16012,7476738,608,4,4,New development,0,1,0,1,1,Salamanca
16013,440788,84,2,2,Second hand / Good state,0,0,0,0,1,Tetuán
16014,168521,67,2,1,Second hand / Good state,0,0,0,0,0,Tetuán
16015,229087,48,1,1,Second hand / Good state,0,0,0,0,1,Salamanca
16016,299130,79,2,1,Second hand / Unknown,0,0,0,0,1,Chamberí
